BranchAndBound,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.000546,154,100,18,-,-,
RatioSortGreedy,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.000368,95.0,86.0,3.0,-,-,
ValueSortGreedy,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.000403,95.0,86.0,3.0,-,-,
WeightSortGreedy,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.000347,151.0,97.0,18.0,-,-,
RatiosortAndConvergeGreedy,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.047646,151.0,97,18,-,-,
TopDownDynamicProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.029512,154,100,18.0,-,-,
BottomUpDynamicProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.028223,154,100,18.0,-,-,
FullyPolyNomial,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.034631,153.99384,100,18,-,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.279848,338,278,20,50,-,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,50,0:00:00.010182,126,99,9,50,0.5,
Randomized,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,50,0:00:00.000863,110,95,5,0.1,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.013933,457,376,27,10,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.075886,492,408,28,25,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:00.619369,389,311,26,75,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:01.121626,331,268,21,100,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:04.503192,478,394,28,200,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:07.074164,244,196,16,250,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:10.230214,417,339,26,300,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:14.459612,521,428,31,350,-,
GeneticProgramming,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,-,0:00:18.912735,402,333,23,400,-,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.010827,123,96,9,50,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,250,0:00:00.010522,120,96,8,50,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,300,0:00:00.010178,115,94,7,50,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,350,0:00:00.010545,124,97,9,50,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,400,0:00:00.011304,122,95,9,50,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.005624,122,95,9,25,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.010450,127,100,9,50,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.015597,120,99,7,75,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.022677,128,98,10,100,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.039529,127,97,10,200,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.020468,127,100,9,100,0.5,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.021648,123,99,8,100,0.75,
AntColony,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,200,0:00:00.020267,130,100,10,100,0.95,
Randomized,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,100,0:00:00.001345,112,100,4,0.2,-,
Randomized,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,100,0:00:00.001351,112,100,4,0.3,-,
Randomized,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,100,0:00:00.001332,112,100,4,0.4,-,
Randomized,artificial/01_knap_sc_50_100_18.csv,50,100,-,-,100,0:00:00.001364,112,100,4,0.5,-,
