BranchAndBound,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.000348,239,100,6,-,-,
RatioSortGreedy,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.000398,7.0,88.0,2.0,-,-,
ValueSortGreedy,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.000404,183.0,82.0,4.0,-,-,
WeightSortGreedy,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.000388,228.0,81.0,6.0,-,-,
RatiosortAndConvergeGreedy,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.030434,228.0,81,6,-,-,
TopDownDynamicProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.007719,241,142,7.0,-,-,
BottomUpDynamicProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.010737,239,96,6.0,-,-,
FullyPolyNomial,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.009391,238.99505,96,6,-,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.293487,289,377,11,50,-,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,50,0:00:00.005161,181,94,5,50,0.5,
Randomized,artificial/01_knap_un_20_100_15.csv,20,100,-,-,50,0:00:00.000799,221,96,5,0.1,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.016775,283,417,12,10,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.078601,331,427,12,25,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:00.633796,330,303,11,75,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:01.087631,163,223,7,100,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:04.419434,171,200,6,200,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:07.205136,271,365,11,250,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:10.379751,327,405,13,300,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:14.198717,386,369,12,350,-,
GeneticProgramming,artificial/01_knap_un_20_100_15.csv,20,100,-,-,-,0:00:19.010901,326,277,11,400,-,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.005261,175,53,4,50,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,250,0:00:00.005313,182,89,5,50,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,300,0:00:00.006202,170,99,4,50,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,350,0:00:00.005300,175,53,4,50,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,400,0:00:00.005494,181,94,5,50,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.003162,195,80,5,25,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.005485,200,94,5,50,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.007503,187,86,5,75,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.008930,173,92,4,100,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.017261,200,94,5,200,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.009262,211,84,5,100,0.5,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.009118,175,53,4,100,0.75,
AntColony,artificial/01_knap_un_20_100_15.csv,20,100,-,-,200,0:00:00.009120,175,53,4,100,0.95,
Randomized,artificial/01_knap_un_20_100_15.csv,20,100,-,-,100,0:00:00.000860,174,92,4,0.2,-,
Randomized,artificial/01_knap_un_20_100_15.csv,20,100,-,-,100,0:00:00.001145,175,97,4,0.3,-,
Randomized,artificial/01_knap_un_20_100_15.csv,20,100,-,-,100,0:00:00.001298,164,97,4,0.4,-,
Randomized,artificial/01_knap_un_20_100_15.csv,20,100,-,-,100,0:00:00.001058,221,96,5,0.5,-,
