BranchAndBound,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.000841,773,150,14,-,-,
RatioSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.000236,4.0,148.0,2.0,-,-,
ValueSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.000227,233.0,129.0,3.0,-,-,
WeightSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.000263,623.0,141.0,15.0,-,-,
RatiosortAndConvergeGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.053457,773.0,146,14,-,-,
TopDownDynamicProgramming,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.010433,501,150,10.0,-,-,
BottomUpDynamicProgramming,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.010832,276,142,6.0,-,-,
FullyPolyNomial,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.013139,339.99893333333335,150,6,-,-,
GeneticProgramming,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,-,0:00:00.012347,1611,1776,45,10,-,
AntColony,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,50,0:00:00.082142,386,141,7,283,0.75,
Randomized,artificial/01_knap_un_75_150_21.csv,75,150,283,0:10:00,100,0:00:00.010218,549,147,8,0.2,-,
BranchAndBound,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.000909,773,150,14,-,-,
RatioSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.000339,4.0,148.0,2.0,-,-,
ValueSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.000225,233.0,129.0,3.0,-,-,
WeightSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.000365,623.0,141.0,15.0,-,-,
RatiosortAndConvergeGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.061958,773.0,146,14,-,-,
TopDownDynamicProgramming,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.054932,781,159,15.0,-,-,
BottomUpDynamicProgramming,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.080877,773,146,14.0,-,-,
FullyPolyNomial,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.063305,772.9962666666667,150,14,-,-,
GeneticProgramming,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,-,0:00:00.014423,1335,1532,33,10,-,
AntColony,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,50,0:00:00.082445,346,133,6,283,0.75,
Randomized,artificial/01_knap_un_75_150_21.csv,75,150,283,1:40:00,100,0:00:00.100349,490,139,7,0.2,-,
BranchAndBound,artificial/01_knap_un_75_150_21.csv,75,150,283,16:40:00,-,0:00:00.000765,773,150,14,-,-,
RatioSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,16:40:00,-,0:00:00.000227,4.0,148.0,2.0,-,-,
ValueSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,16:40:00,-,0:00:00.000294,233.0,129.0,3.0,-,-,
WeightSortGreedy,artificial/01_knap_un_75_150_21.csv,75,150,283,16:40:00,-,0:00:00.000260,623.0,141.0,15.0,-,-,
