BranchAndBound,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.002924,11238,987,16,-,-,
RatioSortGreedy,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.000323,10.0,946.0,2.0,-,-,
ValueSortGreedy,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.000380,1991.0,566.0,2.0,-,-,
WeightSortGreedy,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.000400,10744.0,1003.0,17.0,-,-,
RatiosortAndConvergeGreedy,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.204176,11227.0,981,16,-,-,
BottomUpDynamicProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.917615,11238,987,16.0,-,-,
FullyPolyNomial,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.732365,11237.96466,987,16,-,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.280153,52728,57082,107,50,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,50,0:00:00.065932,5094,912,7,50,0.5,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,50,0:00:00.001907,0,0,0,0.1,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.078065,38708,41376,83,25,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,25,0:00:00.066284,6697,1000,9,50,0.5,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,25,0:00:00.001379,0,0,0,-,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:00.641743,48232,50529,100,75,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,75,0:00:00.065362,4670,1005,7,50,0.5,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,75,0:00:00.002967,1900,395,2,-,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:01.092580,54155,55552,104,100,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,100,0:00:00.066373,6492,933,10,50,0.5,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,100,0:00:00.003859,1968,522,2,-,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:04.555061,49314,54886,105,200,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.064855,4650,812,6,50,0.5,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.006931,2959,856,3,-,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:07.140578,49994,48534,102,250,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:10.529059,47511,52283,99,300,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:14.741536,55363,52927,108,350,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:18.928864,51543,49050,102,400,-,
GeneticProgramming,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,-,0:00:30.981297,51892,49835,102,500,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,250,0:00:00.130385,5001,965,6,100,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,300,0:00:00.128742,4723,726,7,100,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,350,0:00:00.128409,4604,861,7,100,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,400,0:00:00.129729,4421,727,7,100,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,500,0:00:00.131681,5435,1003,7,100,-,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.034205,3758,645,5,25,0.5,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.067589,4390,654,6,50,0.5,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.099344,5114,801,6,75,0.5,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.129701,4522,978,6,100,0.5,
AntColony,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.248498,5064,863,8,200,0.5,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.007503,2872,823,3,0.2,-,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.007281,3892,995,4,0.3,-,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.007229,2895,936,3,0.4,-,
Randomized,large_scale/knapPI_1_200_1000_1,200,1008,11238,-,200,0:00:00.007458,2893,990,3,0.5,-,
